,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
10,0.0,0.014207508,0.0,0.0,0.0013922211,0.021688549,0.0,0.046068188,0.04885479,0.0,0.0018726587,0.0,0.0,0.0,0.0,0.0,0.041229732,0.0,0.0,0.009289414,0.0098877475,0.0,0.029854298,0.0,0.0,0.0,0.030931871,0.0034096222,0.0073484704,0.0,0.04161843,0.032604966,0.045152634,0.0,0.025038943,0.0,0.046060108,0.0,0.0,0.017469522,0.0,0.028676197,0.0,0.008497617,0.0,0.0,0.04374813,0.01722338,0.015374275,0.0063414834,0.024498183,0.0,0.023876507,0.019018024,0.0,0.015465359,0.004943181,0.0,0.04203134,0.0,0.022587333,0.0052868454,0.0714548,0.02201277,0.0,0.0,0.040483754,0.0,0.03123045,0.023122394,0.018061815,0.00066089677,0.0,0.0,0.04738756,0.0,0.012590182,0.0,0.024990257,0.0,0.025101472,0.00029676105,0.040946066,0.041461773,0.0,0.06837307,0.085856065,0.0,0.017071607,0.0,0.01270762,0.035818,0.0,0.0,0.0,0.0,0.02178409,0.0,0.0,0.0,0.0,0.008291597,0.025142267,0.016344074,0.0,0.0,0.018633503,0.021447286,0.01863202,0.0095093055,0.026682593,0.016216375,0.0,0.0,0.020719465,0.043104526,0.094013125,0.0,0.019751804,0.012692656,0.0,0.04096213,0.0,0.02047092,0.0,0.05734107,0.0,0.0
11,0.0,0.009359853,0.0,0.0,0.012945076,0.011387351,0.0,0.030523712,0.057138823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041672334,0.0,0.0,0.002147094,0.0,0.0,0.043868214,0.0027008243,0.0,0.0,0.037742466,0.013329171,0.012018651,0.0,0.04275561,0.035400964,0.026255593,0.0047198143,0.030535635,0.0043295603,0.046742104,0.0,0.0,0.022245293,0.0,0.040079378,0.0,0.007797667,0.0057722772,0.0,0.036085762,0.015285611,0.01852423,0.01632709,0.017343864,0.0,0.0148378145,0.01970143,0.0,0.019604998,0.012168605,0.0,0.03370706,0.0,0.023451209,0.0,0.08240796,0.026704825,0.0,0.0,0.050842475,0.0,0.049163867,0.021034501,0.0077466127,0.0,0.0,0.0,0.05437531,0.0017590802,0.028028594,0.0,0.03244652,0.0,0.01979369,0.0,0.023720626,0.04218817,0.0,0.06811342,0.091282666,0.0,0.006119033,0.0,0.003297271,0.037364393,0.0,0.0,0.0,0.0,0.010471698,0.0,0.0037894463,0.0,0.0,0.0,0.031145802,0.0102007985,0.0,0.0,0.029714976,0.020849973,0.007978825,0.0049352953,0.023398716,0.014181657,0.0,0.0,0.022956006,0.04394352,0.08894868,0.0,0.010585744,0.010425317,0.0,0.033301666,0.0,0.026644027,0.0,0.061993845,0.0,0.0
12,0.0,0.009707047,0.0,0.0,0.004331177,0.020093486,0.0,0.045113757,0.061679814,0.0,0.000902405,0.0,0.0,0.0,0.0,0.0031979205,0.048150666,0.0,0.0,0.0,0.010182904,0.0,0.02983349,0.0,0.0,0.0,0.02499802,0.0069356486,0.008569082,0.0,0.050586782,0.031941526,0.04232818,0.0027858038,0.022195768,0.0,0.043437436,0.0,0.0,0.018687006,0.0,0.039277278,0.0,0.0,0.0,0.0,0.051687203,0.019667767,0.0037928484,0.004974181,0.025486922,0.0,0.029451404,0.025087764,0.0,0.025018461,0.0,0.0,0.01601779,0.0,0.025842559,0.0,0.07026498,0.03596005,0.0,0.0,0.03514263,0.0,0.045247324,0.022158323,0.019095285,0.012361566,0.0,0.0,0.046542704,0.0025221035,0.0059750006,0.0,0.026619956,0.0,0.020685066,0.0,0.042471148,0.03711026,0.0,0.06561512,0.08091007,0.0,0.0036613075,0.0,0.017697763,0.0333177,0.0,0.0,0.0,0.0,0.018475326,0.0,0.0,0.0,0.0,0.0046087704,0.034067452,0.03197159,0.0,0.0,0.016627956,0.0126157375,0.014506694,0.03033001,0.018233446,0.018323794,0.0,0.0,0.02992163,0.056851678,0.0959187,0.0,0.0057658525,0.028561503,0.0,0.035271898,0.0,0.024594283,0.0,0.060210727,0.0,0.0
13,0.0,0.005287921,0.0,0.0,0.0,0.010178448,0.0,0.043561585,0.051545214,0.0,0.0029429886,0.0,0.0,0.0,0.0,0.0,0.04191098,0.0,0.0,0.007715119,0.015943311,0.0,0.032059975,0.0,0.0,0.0,0.025294643,0.0147050135,0.007721302,0.0,0.05107919,0.035331894,0.03906115,0.002408564,0.021018656,0.00033400767,0.04056648,0.0,0.0,0.021327505,0.0,0.04166992,0.0,0.0,0.0065551535,0.0,0.042572223,0.017182764,0.00043856725,0.022232806,0.01321999,0.0,0.022312272,0.027800994,0.0,0.023896933,0.0,0.0,0.03360343,0.0,0.022738304,0.0,0.06997454,0.020451711,0.0,0.0,0.04320409,0.0,0.03922685,0.006935466,0.018897727,0.007824026,0.0,0.0,0.036172472,0.0023793615,0.01281457,0.0,0.037935898,0.0,0.022314925,0.0,0.03204506,0.048867527,0.0,0.06987849,0.078177676,0.0,0.009805358,0.0,0.018334161,0.042665064,0.0,0.0,0.0,0.0,0.012687864,0.0,0.0,0.0,0.0,0.0023968215,0.030662186,0.025986183,0.0,0.0,0.034217056,0.012290282,0.013984259,0.016942967,0.015829757,0.020616515,0.0,0.0,0.024320873,0.048917644,0.09361817,0.0,0.0014876137,0.010551672,0.0,0.030951612,0.0,0.020510547,0.0032940311,0.06371254,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.013534814,0.0,0.03852371,0.055697404,0.0,0.0,0.005743319,0.0,0.0,0.0,0.0,0.03566238,0.0,0.0,0.0,0.0072748214,0.0,0.037674434,0.00647923,0.0,0.0,0.02537877,0.0003309697,0.001179046,0.0,0.03967608,0.032675732,0.032457862,0.012793072,0.02260982,0.0,0.04401602,0.0,0.0,0.022220898,0.0,0.026892249,0.0,0.0030291672,0.012829831,0.0,0.04408845,0.0068274513,0.0037500411,0.017524743,0.0028339904,0.0,0.024244992,0.028273478,0.0,0.02186675,0.0021744315,0.0,0.023294427,0.0,0.018618256,0.0,0.07713102,0.027253902,0.0,0.0,0.041275546,0.0,0.0466102,0.025505656,0.021922076,0.0,0.0,0.0,0.044144537,0.0,0.010209709,0.0,0.03390126,0.0,0.020577952,0.0,0.030264914,0.040964395,0.0,0.070595026,0.07368107,0.0,0.0,0.0,0.012387091,0.037404194,0.0,0.0,0.0,0.0,0.017510276,0.0,0.0,0.0,0.0,0.0,0.02628833,0.025267713,0.0,0.0,0.0265492,0.02361979,0.009430854,0.007156247,0.02134629,0.010555782,0.0,0.0,0.01970964,0.050802615,0.09685997,0.0,0.018431094,0.015481271,0.0,0.029518511,0.0,0.0268884,0.008349578,0.059372135,0.0,0.0
15,0.0,0.0058809984,0.0,0.0,0.0062879995,0.01835141,0.0,0.047215633,0.049004525,0.0,0.0,0.0,0.0047740107,0.0,0.0,0.0,0.03805827,0.0,0.0,0.0,0.0,0.0,0.045451265,0.009565994,0.0,0.0,0.020174582,0.005923953,0.0,0.0,0.042398334,0.029028628,0.030142147,0.007614623,0.01600857,0.0,0.029315513,0.0,0.0,0.019484831,0.0,0.026818423,0.0,0.0,0.0065292297,0.0,0.043380156,0.016015762,0.0,0.018705487,0.021870147,0.0,0.025241956,0.027074397,0.0,0.023817284,0.011212841,0.0,0.022310516,0.0,0.025052581,0.00033963658,0.07018827,0.028624311,0.0,0.00020548888,0.039788697,0.0,0.04417269,0.015604451,0.021029424,0.0007220637,0.0,0.0,0.041768447,0.0,0.01863414,0.0,0.03692124,0.000605281,0.018945491,0.003565772,0.029182967,0.04074192,0.0,0.07345005,0.07776489,0.0,0.007217947,0.0,0.008656021,0.03986519,0.0,0.0,0.0,0.0,0.021497227,0.0,0.0,0.0,0.0,0.0,0.031412944,0.01615759,0.0,0.0,0.029157972,0.016363014,0.014941607,0.0050698323,0.017243061,0.006995512,0.0,0.0017375406,0.016621286,0.048435245,0.09371517,0.0,0.015176303,0.0071454737,0.0,0.021607,0.0,0.021604534,0.0013902173,0.05632083,0.0,0.0
16,0.0,0.0117882695,0.0,0.0,0.003366664,0.024078,0.0,0.044595033,0.05405591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03230319,0.0,0.0,0.0,0.014884256,0.0,0.039490268,0.0,0.0,0.0,0.032317616,0.0061280597,0.010840758,0.0,0.05452643,0.03452801,0.04083744,0.011826849,0.019218832,0.0026927087,0.045805875,0.0,0.0,0.023491412,0.0,0.02886054,0.0,0.003961848,0.0,0.0,0.04670632,0.01461656,0.005710993,0.01733178,0.018225815,0.0011448301,0.019971354,0.028118916,0.0,0.031076135,0.007868234,0.0,0.028790914,0.0,0.027040495,0.00031171087,0.072099455,0.025486566,0.0,0.0,0.048076723,0.0,0.05173543,0.02361806,0.022843795,0.0,0.0,0.0,0.044619925,0.011901876,0.0109059885,0.0,0.03923835,0.0,0.017595654,0.0,0.028320484,0.040410355,0.0,0.0799129,0.08389547,0.0,0.017353151,0.0,0.009924955,0.036631107,0.0,0.0,0.0,0.0,0.0068499856,0.0,0.0,0.0,0.0,0.0,0.027349893,0.020252638,0.0,0.0,0.0329466,0.015041889,0.012382353,0.009208311,0.025825478,0.022622054,0.0,0.0,0.026980184,0.049281165,0.09134707,0.0,0.017336085,0.012483393,0.0,0.040187508,0.001348502,0.031044096,0.017769216,0.056475997,0.0,0.0
17,0.0,0.0028705318,0.0,0.0,0.0047935117,0.025012441,0.0,0.044785503,0.055691775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040341947,0.0,0.0,0.006997787,0.0,0.0,0.030260727,0.009811445,0.0,0.0,0.02527835,0.0036967583,0.007925986,0.0,0.054364383,0.03824453,0.040810645,0.010981127,0.018793987,0.0043898895,0.03979534,0.0,0.0,0.016735975,0.0,0.031490296,0.0,0.0034938175,0.0,0.0,0.04680397,0.02192166,0.012453333,0.01683267,0.019941129,0.0,0.031020185,0.029768247,0.0,0.018975105,0.006056126,0.0,0.017632319,0.0,0.022599477,0.009563034,0.07116295,0.036694407,0.0,0.0013123862,0.03394163,0.0,0.04460621,0.020265974,0.009270193,0.003812721,0.0,0.0,0.041547447,0.00711987,0.012934873,0.0,0.02849485,0.0,0.017383993,0.0,0.028443407,0.03838903,0.0,0.07114945,0.08345872,0.0,0.0044423337,0.0,0.007164295,0.043859348,0.0,0.0,0.0,0.0,0.01708602,0.0,0.0,0.0,0.0,0.0,0.03200938,0.01871012,0.0,0.0,0.024946518,0.01672396,0.009648031,0.008089472,0.019892085,0.022361878,0.0,0.0,0.025654789,0.055277918,0.09033194,0.0,0.012355997,0.022169659,0.0,0.034620803,0.0,0.017512107,0.0,0.06334411,0.0,0.0
18,0.0,0.0,0.0,0.0,0.010223083,0.02217127,0.0,0.0419543,0.04465144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030351333,0.0,0.0,0.0,0.0,0.0,0.03899654,0.0009600427,0.0,0.0,0.023748029,0.0060389135,0.007822974,0.0,0.041888595,0.038207334,0.0253723,0.00760088,0.027384946,0.0,0.036527444,0.0,0.0,0.014685363,0.0,0.031165995,0.0,0.010630695,0.0,0.0,0.040173054,0.013249449,0.008093536,0.015190922,0.018034875,0.0,0.027045619,0.027055357,0.0,0.017441636,0.0012011379,0.0,0.022280155,0.0,0.021228693,0.0,0.06865987,0.03150178,0.0,0.0,0.041183546,0.0,0.041846097,0.012670124,0.023591477,0.0,0.0,0.0,0.03151098,0.0122106895,0.013171863,0.0,0.030248616,0.0,0.016220242,0.0,0.02522761,0.03990133,0.0,0.071991086,0.09246284,0.0,0.0030543902,0.0,0.02232898,0.03332898,0.0,0.0,0.0,0.005570121,0.022260515,0.0,0.0,0.0,0.0,0.006528192,0.03002854,0.011871358,0.0,0.0,0.018844754,0.01567093,0.016760504,0.0124453725,0.017082304,0.02350216,0.0,0.0010074582,0.028327985,0.056789562,0.08664128,0.0,0.016341206,0.02312749,0.0,0.034682147,0.0,0.024686702,0.0054494357,0.05874432,0.0,3.137812e-05
19,0.0,0.009814722,0.0,0.0,0.0,0.017645186,0.0,0.04537031,0.050128322,0.0,0.0,0.00465044,0.0,0.0,0.0,0.0,0.042258214,0.0,0.0,0.0033869012,0.0,0.0,0.041859005,0.0,0.0,0.0,0.03985284,0.0,0.0077743493,0.0,0.044301096,0.034221344,0.028058236,0.004181713,0.020994375,0.0,0.0372193,0.0,0.0,0.023209242,0.0,0.016484607,0.0,0.0,0.00077559566,0.0,0.045498125,0.013779465,0.007826261,0.019186588,0.02565113,0.0,0.024350988,0.023166236,0.0,0.031785384,0.0034374855,0.0,0.022990894,0.0,0.026096774,0.0,0.07531978,0.028952124,0.0,0.00084911473,0.02919057,0.0,0.036299497,0.014028963,0.025102349,0.010467308,0.0,0.0,0.037319165,0.0031115133,0.020536806,0.0,0.028972985,0.0,0.021776158,0.0012750821,0.024794564,0.04202809,0.0,0.069202654,0.07551174,0.0,0.0025983227,0.0,0.011227471,0.02864141,0.0060870145,0.0,0.0,0.0,0.018112235,0.0,0.0,0.0,0.0,0.0,0.032259256,0.018782573,0.0,0.0,0.025340967,0.017947152,0.0071455184,0.0010745549,0.017854383,0.018258225,0.0,0.0,0.03369023,0.05635765,0.08395757,0.0,0.010906674,0.015253321,0.0,0.030087236,0.0,0.022656098,0.008218046,0.06027978,0.0,0.0
