,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-1.6519611,-0.6068818,1.0003569,-0.31542158,0.047047287,-0.1192155,1.7477659,0.5498589,0.43164492,1.1863403,0.9735013,1.4300834,-0.66144395,-0.16190088,-1.0983369,-1.1261578,0.7309668,-0.28366733,-0.69517976,-0.281004,0.09172118,0.32511872,1.7310475,-1.4419265,0.22053438,0.10104513,-1.1958526,1.3691882,-0.66177905,0.3064611,0.6082498,0.40396804,-2.0636415,-0.42216542,0.54507285,-1.4479537,1.0841732,1.013412,-0.6395904,1.5655354,-1.21687,0.22680467,-1.7104318,-0.66259724,0.3150321,0.32054967,-0.10631594,0.9884107,0.7546788,0.460567,-1.2090241,0.045458317,-1.6228797,-0.42303115,-0.34932172,-0.49794638,-0.07294017,-0.63207686,0.0350658,0.9068136,0.6093656,1.1450243,1.5406512,2.2548327
1,-1.2846811,0.17740053,0.803653,-0.07230383,0.37389717,0.26611948,2.125661,-0.09700954,0.548126,0.21317637,1.3243716,1.0989201,-0.4885946,-0.24881987,-1.0239975,-0.6192502,0.5325495,-0.64235294,-0.5790505,0.26826966,-0.10212642,0.17355096,1.285886,-2.067278,0.7309656,0.54095435,-1.1177241,1.5979714,-0.3300068,0.2301354,0.2017349,-0.09557754,-1.6997871,-0.07629621,0.58213234,-1.2780223,1.0967467,1.1746805,-1.3371637,1.1611686,-0.6520598,0.4668426,-0.9437595,-1.4055519,-0.10895339,-0.05018711,0.5877795,1.5422083,0.5542442,0.5521986,-1.6419743,0.006913662,-1.4214478,-0.2974206,-0.27289623,-0.48990172,0.35928264,0.041963413,-0.290005,0.7092644,0.5295402,0.12762532,1.344058,1.6767526
2,-1.0442467,-0.1521734,1.3517195,-0.3445657,0.77235144,0.08272946,1.5508385,-0.04423064,-0.25254372,0.86774033,1.0480897,0.77526253,-0.6809371,-0.04642138,-1.0689999,-0.5419891,0.8818002,-0.034446463,-0.73402274,-0.26350033,-0.24391973,-0.07169521,1.2598262,-1.4289898,0.60721815,0.43167818,-0.5272025,1.3737596,-0.24924397,0.94134617,-0.037392557,-0.4204719,-1.7866472,0.23914808,-0.19594312,-1.321223,0.7927341,0.7552458,-0.87076783,2.3561091,-0.73796225,0.114503026,-1.431217,-1.3047549,0.0050955713,-0.1806187,0.42594564,0.545443,0.2896244,0.065120965,-1.0326762,-0.0077361763,-1.0096102,-0.08667487,0.13161922,0.05838734,0.35785884,-0.06872036,0.09191154,0.87209654,0.3268023,0.17609155,1.7655481,1.9597502
3,-1.5877969,-1.152495,0.8188194,-0.051884383,-0.07055169,-0.019445188,1.4330558,0.58659375,0.49983832,0.6607109,1.33849,1.0261551,-1.0010035,-0.1280284,-1.0998516,-1.2432278,0.46486956,-0.052144065,-0.8276025,-0.13418305,0.29805815,0.33937424,1.699425,-1.5258653,0.5841438,0.09326175,-1.3321335,0.883305,-0.31214863,0.90744597,0.30418098,-0.60511595,-1.3702354,-0.19902861,0.25560668,-1.3818231,0.9617214,-0.27125484,-0.7418034,1.69427,-0.68016005,1.2579901,-1.5560561,-1.0053408,0.0043022633,0.6037246,-0.3723541,0.43721664,0.4629631,0.5961601,-0.67253757,0.4611577,-1.4778897,-0.6588853,-0.44393525,0.09494859,0.3854146,-0.49705362,0.019179046,0.2556621,0.8040314,0.8808004,0.8913091,1.4101872
4,-1.003275,0.16877905,0.59887177,-0.71823263,0.18821546,0.06259337,1.3632517,-0.53990173,0.1725156,0.54241806,1.5395799,1.3427901,-0.47943914,0.26019013,-0.9669422,-0.90332186,0.023479104,-0.46245104,-0.86833096,-0.19555128,0.70825803,-0.47973698,1.3669407,-1.1292733,0.35600287,0.5233316,-1.0376257,1.0010899,-0.23052564,1.2515742,0.40104723,-0.73919624,-2.2848363,-0.3739053,0.40628624,-1.1291236,0.30047926,1.313411,-1.0976789,2.147429,-0.86510813,-0.26283783,-1.7555244,-1.8584417,-0.16762957,-0.33049744,-0.023546815,0.27548444,1.4547541,0.45462346,-0.7797538,-0.17325723,-1.2536234,-0.59082323,-0.08451414,0.2413007,0.3805672,-0.23044619,-0.36671984,0.28042588,0.6182908,-0.0694156,1.3187454,1.8934678
5,-1.4149,-0.05023223,1.3279682,-0.12950781,0.108074546,-0.22967066,1.858752,0.2683159,0.47541088,0.2267785,1.4645598,1.5208972,-0.57886934,0.25919753,-1.4172014,-0.78411365,0.7877655,0.06700848,-0.65758836,-0.003740251,-0.40522325,0.011964381,1.3007445,-1.0526507,0.31496558,0.16500601,-0.7636704,0.9625573,-0.20525795,0.4360287,0.42110664,-0.015681408,-1.2521966,0.43703932,0.79457074,-0.84533393,0.7331758,0.41159207,-0.7291856,1.1935444,-0.63910496,0.16008183,-1.5730829,-1.2421296,-0.39724708,-0.23824015,0.4215333,1.3462425,0.39412338,-0.058638155,-0.89221966,-0.33968586,-1.207941,-0.3113988,-0.5664669,0.17299926,0.96177363,-0.93072236,0.359762,0.48937353,0.38247514,0.81536686,1.0930684,1.8267217
6,-0.914152,-0.02547568,1.0052112,-0.4156944,-0.17946059,0.36391354,1.1262064,1.0089247,0.5475563,0.066731036,0.930405,1.1888783,-0.18656749,0.8868705,-1.4884138,-0.19551986,0.49470037,-0.10376245,-0.5197494,-0.15684432,0.46203566,0.04605192,1.2979618,-0.9207333,0.15848778,0.8068933,-1.3185173,1.0491768,-0.44225818,1.0928941,0.6235189,-0.4563298,-1.2550994,-0.1911346,-0.05396622,-1.2373469,0.91298705,0.5895873,-0.87546325,1.3952957,-0.68307626,-0.17696483,-1.7317975,-1.0400472,-0.026453584,-0.37886962,-0.0592736,0.83940625,0.6699528,0.27199936,-0.918934,0.4630431,-1.0026845,-0.48914582,-0.52360046,0.32356417,0.16735291,-0.20145352,-0.037322402,0.45908752,0.12027943,1.3551732,0.52509975,1.7107377
7,-1.3852878,0.38602057,0.9787873,-0.8904919,0.15545693,0.4403834,1.8927879,-0.45395863,-0.042004928,1.1233134,1.1544522,1.0615678,-0.65500116,0.18674487,-0.7192426,-0.5126786,0.64846027,-0.026750773,-0.7039534,-0.13784546,0.72788644,-0.2667923,2.1433358,-1.1103077,1.0413581,0.67954695,-1.1895456,1.6216035,0.06626905,0.5088147,0.029471636,-0.07617012,-1.323854,-0.007974088,0.41820902,-1.3205634,0.60985583,0.7947451,-0.8558537,1.82385,-1.0153656,-0.09995887,-1.4157034,-1.1539887,0.07190144,-0.44969875,0.08966109,0.89245296,0.6805076,0.58856404,-0.9318868,-0.3415581,-0.9952037,-0.12913948,-0.11102609,0.025839567,-0.18746749,-0.3692718,-0.40049595,0.8617697,0.38098615,0.355571,1.2310313,1.6697841
8,-1.611712,0.26190633,0.92500234,-0.66033393,-0.2023885,-0.1805889,1.5012386,0.28473377,0.5523379,0.27526045,1.1036078,1.0592519,-0.90582293,0.10433805,-1.3795457,-0.32647735,0.77919096,-0.57270575,-0.8287102,0.21719372,0.17897123,0.2945013,1.6657659,-1.4922763,0.9450179,0.4736824,-1.4355762,1.127361,-0.29281,0.26327473,0.5539609,-0.2655366,-1.8550735,-0.32526642,0.17815953,-1.5133227,0.44456047,0.5283865,-1.1286219,1.6666858,-0.29817307,-0.061791122,-2.0025742,-1.4315002,-0.20942226,-0.3779213,0.14647174,0.5027506,0.6626321,-0.18848836,-1.5365257,0.32247204,-1.0915159,-0.2918702,-0.14309174,-0.20800382,0.8617965,-0.39139208,-0.18695933,0.34700418,0.8575058,-0.07927081,1.5087478,1.3613176
9,-1.5886819,0.026115656,0.4403102,-0.8125818,-0.38340646,-0.3244254,1.5700657,0.41439158,-0.026803821,0.14814192,1.3192006,1.2489276,-1.5688176,-0.081673294,-1.29845,-1.0935328,0.91498804,0.04980947,-1.5692176,0.028868914,-0.08902216,0.8052881,2.041385,-1.7854002,1.2408769,-0.051974416,-1.0454209,0.7346933,-0.78100294,0.85446167,0.86664665,0.09642251,-0.9188124,0.71571326,0.2972315,-1.0870777,1.078591,-0.09784034,-0.5696188,1.3491082,-0.69765735,0.492032,-1.2784958,-0.50270265,-0.42403972,-0.101068646,-0.2120431,0.9049344,0.5817867,0.39341426,-0.6690333,0.35734588,-1.1538274,-0.99321437,-0.84381545,0.84941375,0.5708139,-0.42414975,0.27384382,-0.061020702,0.69913167,0.5129397,1.0155923,1.7583854
