,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.9046117,0.012029678,-1.6710418,-0.731588,0.67470497,-0.17505851,-0.9633428,1.4589493,0.7608409,-2.0732386,0.27754718,-0.13505803,1.0175707,-0.17209,-0.83439773,-0.06673193,1.2012914,-0.3302488,-0.6627315,0.48413783,1.17889,-1.217898,0.65801996,-1.3142912,1.7771778,1.070678,1.0650635,1.6684927,-0.696583,1.3756055,0.54674083,-0.06481552,-1.1279011,1.0316639,0.07207632,-0.083038285,0.016839564,1.113529,0.4909309,0.90440655,-1.1059492,-1.2212349,1.1527021,-1.1483672,0.7581036,-0.77129966,-1.0856711,0.72849494,-1.4225744,-0.3379866,-1.1217237,-0.9745041,1.0921462,-0.7918648,0.22091192,1.4628091,-0.74180907,0.23242396,-0.5918483,0.44356638,0.4613083,-1.3323574,0.54718494,-0.083312035
1,-0.45015112,1.4831281,-0.3240139,-0.13636696,1.5405095,-0.7032657,-0.7912948,1.1356593,1.3314589,-0.20457774,0.9109301,0.8624302,-0.39539808,0.5410736,-0.36921263,-0.06891659,1.3933351,-0.5522223,-1.4254031,0.5441227,-0.24306442,-0.0898307,0.05961071,0.08262995,1.1400877,1.213085,-0.2153586,0.96152115,-0.0028674304,0.5766847,0.21360137,0.45651928,0.8534609,0.1905725,0.3904088,-0.24808165,1.1414818,0.32773733,-0.02709312,-0.5488597,0.08137512,-1.1487138,0.79216903,-0.47101384,0.22897133,-0.1541302,0.31187195,-0.14425918,-0.089232266,0.22042409,-0.9207082,-0.3105892,1.1743349,0.25298482,-0.8708159,1.7030139,-0.112031385,-0.7325525,0.66408956,-0.3006726,0.7462259,0.18673491,0.16837296,0.40193576
2,-0.3452195,0.11451468,0.13847765,0.5963882,0.627665,-0.24455136,-1.8002553,0.70524037,1.2869983,0.13790825,0.84953105,0.07561141,-0.33204877,0.83445215,-2.040993,0.08888495,0.9677456,-0.116314515,-1.4334799,1.0940925,-0.9847753,0.39785805,0.66419196,1.7720486,0.28490925,1.0354011,-1.1685776,-0.043629915,-1.014148,0.88983154,1.6901895,0.44152433,1.0927147,-0.24081865,-0.9133811,-1.0918103,1.9980369,-0.80021787,-0.4528021,-0.2412045,-0.63099736,-0.501181,0.66389585,-0.11463815,0.78795636,0.06530595,-0.43400246,0.58511615,-1.5597692,-0.65341145,-0.8415551,-0.5676662,0.9557843,-0.8118766,-0.40912518,0.078143656,-1.0845224,-0.6386832,-0.20468813,0.7173225,0.8679267,-0.0017551184,-0.36873162,-0.44671834
3,0.45133805,0.67839503,-0.9173727,0.16032419,0.5533561,0.8411828,-0.26251596,-0.15221918,-0.19974294,0.21446401,0.2360571,0.34948647,0.028863609,0.8712727,-0.36233187,0.069696724,0.34036523,-0.6898005,-0.19049937,0.9256583,-0.18719184,0.040503427,0.22330198,1.1010754,0.3125806,0.25374603,0.27566475,0.25220352,0.17207459,0.44129363,0.2837168,0.4250247,1.28712,-0.10722685,-0.2988121,0.21338668,-0.12705036,0.36724,0.0360353,-1.2986577,0.032296635,-0.3217101,0.011820227,0.7233785,-0.3487559,-0.90465313,0.20034648,0.4862117,-0.37300214,-0.7030732,-0.6740352,-1.1094753,0.031999916,0.2173393,-0.11539267,0.5894891,0.19236417,-0.70280623,0.61791646,0.936883,-0.22563493,-0.5547396,0.038446426,-0.6204169
4,-0.16694352,0.044880524,-0.19800915,0.21105629,0.60847783,0.25636026,-0.78469956,0.09453681,0.4565244,0.22255549,0.2685123,0.88036615,-0.74902093,-0.27533332,-0.7404651,-0.4615152,0.7260289,0.0710108,-0.15761557,0.164844,-0.5963581,0.4265749,0.16529831,-0.46842867,0.4404758,0.98515904,0.47916204,0.4407631,0.28756994,0.053803146,0.18470617,0.21359913,0.46591353,0.0899452,0.7487869,-0.260787,0.4999599,-0.08125311,-0.5821825,0.2642582,-0.19238603,-0.93128777,0.41274875,-0.84375364,0.82627755,0.10455996,0.31246996,0.006624341,-0.7069779,0.114252284,-0.1873025,-0.113995396,0.15807301,-0.18207508,0.048219576,0.19738589,0.25729316,-0.35916787,0.45904902,-0.0008698106,0.15589121,-0.31248885,-0.4400592,0.04275968
5,-0.3567775,-0.85627997,-1.1987187,-1.76838,2.884596,0.58531684,-0.23653123,0.56192195,0.5272256,-2.5892572,0.29570624,0.9664339,1.3432462,0.026982635,-1.6536468,-0.6562352,0.63572395,-1.406684,-0.64208454,-0.0566082,-1.0155709,-0.9674568,0.39819884,-1.4096711,1.493828,-0.13335213,0.38640997,1.4365127,1.6827601,1.3638767,0.91503507,0.6379232,0.22474408,0.9641795,1.1535999,-0.19576275,0.1250245,1.4836099,0.3977142,-0.33796248,-0.26431733,-1.6092076,0.4710877,0.45770618,0.17598356,0.003651023,-0.16705225,0.34281352,-1.2772975,-0.46624887,-1.8171656,-0.07122585,0.16321689,-0.12361552,-0.24149472,0.5354176,-1.3756497,-0.76489514,-0.34323156,0.98359597,1.1614456,0.10139723,-0.4585783,-1.8892915
6,-1.2012329,-0.5624317,0.8900269,0.7952635,0.6134522,0.2934839,0.06671736,0.42578405,-0.1342854,-0.44697416,0.6158977,1.7334087,-0.37487698,0.9719025,-0.77050304,0.6829033,-0.21597567,-0.62367594,-0.3830033,0.5854777,-0.9508928,-0.11001135,1.2526858,-0.43648285,0.85264647,0.80939484,-0.42683774,0.10125682,-0.21136975,0.47255003,0.5034523,-1.3456154,0.76287997,-0.95912015,0.23671567,0.70365363,0.40997216,-0.5882012,-0.6559493,-0.077468485,-1.0284917,-0.36719897,0.93061304,-1.4929487,0.22093165,-0.81523436,-0.7906059,-0.8024783,-1.7482063,-0.46909714,-1.0836297,-0.9314529,0.7059831,-0.51866925,-0.78463364,-0.12404765,-0.80320776,-0.5861863,-1.0669624,0.34164053,0.35149747,0.75854665,-0.9140763,-0.036578745
7,0.1854711,-0.18809877,-0.7611711,0.17153919,0.08548348,-0.4100286,0.71942246,0.6421158,0.119092375,-0.7029304,-0.5725348,-0.110989496,-0.15647414,0.9403177,-1.0844722,-0.39849526,1.0159619,-0.19424462,-1.1566626,0.09790352,0.082818344,-0.08217473,0.69828355,0.13675192,2.108117,0.5826343,0.8459709,0.4912207,-0.31915206,-0.1384401,1.7600973,-0.82699555,-0.49113634,-1.194983,0.42442596,-0.38281584,1.143853,0.18454884,0.22568795,0.7882081,-0.3918758,-1.0768789,1.0894862,-1.97775,1.0126324,0.04063429,-0.3714471,0.69655776,0.2820357,-0.03455568,-1.1325363,-1.8580317,1.2711463,0.31406844,-1.3699665,1.582032,-1.7450004,-0.24040407,0.7390013,0.5185102,0.33199334,0.13426684,0.016621009,1.521756
8,-1.0570993,-0.68307364,-0.96102846,0.2157231,0.84837866,0.6956418,-1.2844015,1.0702485,1.6802137,-0.46387845,0.013887078,1.0885372,-0.863605,0.44400203,-0.9064259,0.5828215,0.8585195,-1.1176645,-0.49950197,1.285166,-1.3130751,0.18093415,0.41053867,-0.051358342,1.0730717,1.5775644,-0.5873971,0.024897747,0.2025908,-0.27568448,0.31658447,-0.12741646,0.6516788,-1.2322915,0.5630481,0.33403555,1.0164236,-0.7285632,-0.057729304,-0.41232187,0.05269772,0.13419798,1.0534836,-1.0216408,1.0728254,0.75207186,0.15030554,-0.03439243,-1.2812366,-0.32150972,-0.9943019,0.5029912,0.26512274,-1.069446,-0.054336548,0.2613731,-0.11736761,-1.2393103,0.56886715,1.0078094,0.40273678,-0.10941234,0.774756,0.6068695
9,-0.35810125,0.19915593,-1.4187617,-0.78971386,1.692474,0.81851256,-0.16974148,1.4683101,0.1545102,0.4127496,0.4783411,0.8345862,0.226695,0.9870361,-1.9686289,-1.1186752,1.2383349,-0.44560975,-0.5031829,-0.16660547,-0.6263275,-0.6168945,0.82253647,0.4541856,-0.3753563,1.7424611,0.84079075,-0.26972732,0.5143733,0.16230433,0.7968539,0.81090474,0.84893197,-0.7990496,0.8025515,-1.0013545,-0.13714294,-0.33894813,-0.3917178,-1.6294715,1.2379698,-1.91148,0.56203586,1.2453825,-0.29603896,-1.2231396,0.42839372,0.7134098,-1.1451783,-1.6452657,-1.1322292,-0.74027824,0.13622242,0.46860832,-0.5408636,-1.3798325,-0.94510555,-0.37755507,0.09566867,1.712883,0.06339334,-1.604042,0.056546792,-1.0565249
