,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,572.09625,0.0,0.0,3421.7827,0.0,1052.1659,1670.5763,0.0,1372.2457,1114.2963,0.0,0.0,1582.7423,0.0,0.0,0.0,2271.023,985.6053,718.56665,1353.7098,0.0,0.0,0.0,867.7196,0.0,0.0,0.0,0.0,1411.5592,0.0,0.0,0.0,190.76445,0.0,0.0,1555.0085,0.0,0.0,0.0,0.0,696.8867,0.0,3575.0818,5083.945,2274.1064,0.0,0.0,0.0,0.0,0.0,0.0,2157.9976,67.42508,0.0,0.0,3091.8794,0.0,7025.4814,2368.5164,0.0,0.0,0.0,348.16248,303.99496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.032,0.0,0.0,0.0,0.0,1931.5197,767.9641,0.0,0.0,2643.1284,0.0,0.0,0.0,893.1581,0.0,1345.7374,672.2869,0.0,502.4836,0.0,1214.6298,0.0,0.0,0.0,0.0,0.0,0.0,2000.797,1424.5516,1708.3301,3522.8882,0.0,0.0,0.0,1691.4598,0.0,1027.5964,2790.9858,2170.8127,442.22977,2927.689,1363.0408,1877.3309,0.0,0.0,0.0,1551.2983,4877.4116,5147.373,0.0,1360.7981,0.0,0.0,0.0,1692.8947
1,343.25772,0.0,0.0,2053.0693,0.0,631.29956,1002.3457,0.0,823.34705,668.5778,0.0,0.0,949.6457,0.0,0.0,0.0,1362.6138,591.36304,431.14017,812.22595,0.0,0.0,0.0,520.6317,0.0,0.0,0.0,0.0,846.9355,0.0,0.0,0.0,114.45836,0.0,0.0,933.0045,0.0,0.0,0.0,0.0,418.13248,0.0,2145.049,3050.3662,1364.4634,0.0,0.0,0.0,0.0,0.0,0.0,1294.7986,40.45502,0.0,0.0,1855.1279,0.0,4215.288,1421.1099,0.0,0.0,0.0,208.8977,182.3969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0192,0.0,0.0,0.0,0.0,1158.9125,460.7785,0.0,0.0,1585.8767,0.0,0.0,0.0,535.8949,0.0,807.4423,403.37192,0.0,301.4908,0.0,728.77783,0.0,0.0,0.0,0.0,0.0,0.0,1200.4784,854.73083,1024.9982,2113.7327,0.0,0.0,0.0,1014.876,0.0,616.5579,1674.5912,1302.4874,265.33804,1756.6138,817.8246,1126.3986,0.0,0.0,0.0,930.77905,2926.4465,3088.4238,0.0,816.4786,0.0,0.0,0.0,1015.73694
2,297.48987,0.0,0.0,1779.3265,0.0,547.1264,868.6996,0.0,713.56757,579.43396,0.0,0.0,823.0263,0.0,0.0,0.0,1180.9319,512.5147,373.6546,703.92883,0.0,0.0,0.0,451.21417,0.0,0.0,0.0,0.0,734.01086,0.0,0.0,0.0,99.19751,0.0,0.0,808.6042,0.0,0.0,0.0,0.0,362.3812,0.0,1859.0428,2643.6504,1182.5354,0.0,0.0,0.0,0.0,0.0,0.0,1122.1586,35.061073,0.0,0.0,1607.7775,0.0,3653.2502,1231.6284,0.0,0.0,0.0,181.04446,158.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.81662,0.0,0.0,0.0,0.0,1004.3907,399.34143,0.0,0.0,1374.4266,0.0,0.0,0.0,464.44214,0.0,699.78375,349.5892,0.0,261.2919,0.0,631.6075,0.0,0.0,0.0,0.0,0.0,0.0,1040.4146,740.7666,888.3322,1831.9017,0.0,0.0,0.0,879.5592,0.0,534.3502,1451.3125,1128.8226,229.95943,1522.3982,708.7812,976.2121,0.0,0.0,0.0,806.6751,2536.254,2676.6345,0.0,707.6148,0.0,0.0,0.0,880.3053
3,251.72217,0.0,0.0,1505.5839,0.0,462.9531,735.0529,0.0,603.78784,490.29034,0.0,0.0,696.40656,0.0,0.0,0.0,999.25,433.66623,316.16937,595.632,0.0,0.0,0.0,381.79645,0.0,0.0,0.0,0.0,621.086,0.0,0.0,0.0,83.936264,0.0,0.0,684.2034,0.0,0.0,0.0,0.0,306.63022,0.0,1573.0361,2236.9355,1000.607,0.0,0.0,0.0,0.0,0.0,0.0,949.519,29.666977,0.0,0.0,1360.4271,0.0,3091.2117,1042.1471,0.0,0.0,0.0,153.19127,133.75777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.61395,0.0,0.0,0.0,0.0,849.8691,337.90424,0.0,0.0,1162.9763,0.0,0.0,0.0,392.98965,0.0,592.1246,295.80603,0.0,221.0931,0.0,534.43695,0.0,0.0,0.0,0.0,0.0,0.0,880.3508,626.80255,751.6653,1550.0708,0.0,0.0,0.0,744.2426,0.0,452.14252,1228.0337,955.15765,194.58102,1288.1833,599.7378,826.0257,0.0,0.0,0.0,682.5712,2146.0608,2264.8442,0.0,598.75104,0.0,0.0,0.0,744.87384
4,411.909,0.0,0.0,2463.683,0.0,757.5595,1202.815,0.0,988.0165,802.2933,0.0,0.0,1139.5745,0.0,0.0,0.0,1635.1362,709.6359,517.368,974.671,0.0,0.0,0.0,624.75806,0.0,0.0,0.0,0.0,1016.32275,0.0,0.0,0.0,137.35056,0.0,0.0,1119.6061,0.0,0.0,0.0,0.0,501.75894,0.0,2574.0588,3660.441,1637.3567,0.0,0.0,0.0,0.0,0.0,0.0,1553.7589,48.5461,0.0,0.0,2226.1533,0.0,5058.3467,1705.3318,0.0,0.0,0.0,250.67671,218.87642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.8231,0.0,0.0,0.0,0.0,1390.6952,552.9343,0.0,0.0,1903.0526,0.0,0.0,0.0,643.0738,0.0,968.9312,484.04666,0.0,361.78903,0.0,874.53326,0.0,0.0,0.0,0.0,0.0,0.0,1440.574,1025.6771,1229.9982,2536.4795,0.0,0.0,0.0,1217.851,0.0,739.86957,2009.5095,1562.985,318.40543,2107.9355,981.3891,1351.6785,0.0,0.0,0.0,1116.935,3511.7358,3706.1094,0.0,979.7746,0.0,0.0,0.0,1218.8843
5,411.909,0.0,0.0,2463.683,0.0,757.5595,1202.815,0.0,988.0165,802.2933,0.0,0.0,1139.5745,0.0,0.0,0.0,1635.1362,709.6359,517.368,974.671,0.0,0.0,0.0,624.75806,0.0,0.0,0.0,0.0,1016.32275,0.0,0.0,0.0,137.35056,0.0,0.0,1119.6061,0.0,0.0,0.0,0.0,501.75894,0.0,2574.0588,3660.441,1637.3567,0.0,0.0,0.0,0.0,0.0,0.0,1553.7589,48.5461,0.0,0.0,2226.1533,0.0,5058.3467,1705.3318,0.0,0.0,0.0,250.67671,218.87642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.8231,0.0,0.0,0.0,0.0,1390.6952,552.9343,0.0,0.0,1903.0526,0.0,0.0,0.0,643.0738,0.0,968.9312,484.04666,0.0,361.78903,0.0,874.53326,0.0,0.0,0.0,0.0,0.0,0.0,1440.574,1025.6771,1229.9982,2536.4795,0.0,0.0,0.0,1217.851,0.0,739.86957,2009.5095,1562.985,318.40543,2107.9355,981.3891,1351.6785,0.0,0.0,0.0,1116.935,3511.7358,3706.1094,0.0,979.7746,0.0,0.0,0.0,1218.8843
6,411.909,0.0,0.0,2463.683,0.0,757.5595,1202.815,0.0,988.0165,802.2933,0.0,0.0,1139.5745,0.0,0.0,0.0,1635.1362,709.6359,517.368,974.671,0.0,0.0,0.0,624.75806,0.0,0.0,0.0,0.0,1016.32275,0.0,0.0,0.0,137.35056,0.0,0.0,1119.6061,0.0,0.0,0.0,0.0,501.75894,0.0,2574.0588,3660.441,1637.3567,0.0,0.0,0.0,0.0,0.0,0.0,1553.7589,48.5461,0.0,0.0,2226.1533,0.0,5058.3467,1705.3318,0.0,0.0,0.0,250.67671,218.87642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.8231,0.0,0.0,0.0,0.0,1390.6952,552.9343,0.0,0.0,1903.0526,0.0,0.0,0.0,643.0738,0.0,968.9312,484.04666,0.0,361.78903,0.0,874.53326,0.0,0.0,0.0,0.0,0.0,0.0,1440.574,1025.6771,1229.9982,2536.4795,0.0,0.0,0.0,1217.851,0.0,739.86957,2009.5095,1562.985,318.40543,2107.9355,981.3891,1351.6785,0.0,0.0,0.0,1116.935,3511.7358,3706.1094,0.0,979.7746,0.0,0.0,0.0,1218.8843
7,228.83847,0.0,0.0,1368.7129,0.0,420.86652,668.2302,0.0,548.8982,445.71835,0.0,0.0,633.09717,0.0,0.0,0.0,908.409,394.24213,287.4265,541.48395,0.0,0.0,0.0,347.0878,0.0,0.0,0.0,0.0,564.6238,0.0,0.0,0.0,76.30584,0.0,0.0,622.0033,0.0,0.0,0.0,0.0,278.7549,0.0,1430.0331,2033.5776,909.64246,0.0,0.0,0.0,0.0,0.0,0.0,863.19904,26.970016,0.0,0.0,1236.752,0.0,2810.1921,947.4065,0.0,0.0,0.0,139.26503,121.597984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0128,0.0,0.0,0.0,0.0,772.60803,307.18567,0.0,0.0,1057.2513,0.0,0.0,0.0,357.26334,0.0,538.2949,268.9147,0.0,200.99368,0.0,485.85187,0.0,0.0,0.0,0.0,0.0,0.0,800.3191,569.82056,683.3321,1409.1552,0.0,0.0,0.0,676.58405,0.0,411.03873,1116.3943,868.3253,176.89192,1171.0758,545.21625,750.9325,0.0,0.0,0.0,620.51935,1950.9648,2058.9497,0.0,544.3191,0.0,0.0,0.0,677.15796
8,366.1415,0.0,0.0,2189.9402,0.0,673.3864,1069.1687,0.0,878.23694,713.1495,0.0,0.0,1012.9554,0.0,0.0,0.0,1453.4547,630.7875,459.88248,866.37415,0.0,0.0,0.0,555.34045,0.0,0.0,0.0,0.0,903.39813,0.0,0.0,0.0,122.08922,0.0,0.0,995.2055,0.0,0.0,0.0,0.0,446.00787,0.0,2288.0527,3253.7244,1455.4285,0.0,0.0,0.0,0.0,0.0,0.0,1381.1189,43.152203,0.0,0.0,1978.8031,0.0,4496.308,1515.8503,0.0,0.0,0.0,222.82405,194.55685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.62082,0.0,0.0,0.0,0.0,1236.173,491.4972,0.0,0.0,1691.602,0.0,0.0,0.0,571.62134,0.0,861.2717,430.2634,0.0,321.5902,0.0,777.36273,0.0,0.0,0.0,0.0,0.0,0.0,1280.5104,911.7127,1093.3317,2254.6482,0.0,0.0,0.0,1082.5348,0.0,657.66187,1786.231,1389.3201,283.02704,1873.7202,872.34607,1201.4917,0.0,0.0,0.0,992.83075,3121.544,3294.319,0.0,870.91064,0.0,0.0,0.0,1083.453
9,205.9545,0.0,0.0,1231.8416,0.0,378.77975,601.4075,0.0,494.00824,401.14664,0.0,0.0,569.78723,0.0,0.0,0.0,817.5681,354.81796,258.684,487.3355,0.0,0.0,0.0,312.37903,0.0,0.0,0.0,0.0,508.16138,0.0,0.0,0.0,68.67528,0.0,0.0,559.80304,0.0,0.0,0.0,0.0,250.87947,0.0,1287.0294,1830.2205,818.67834,0.0,0.0,0.0,0.0,0.0,0.0,776.87946,24.27305,0.0,0.0,1113.0767,0.0,2529.1733,852.6659,0.0,0.0,0.0,125.338356,109.43821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.41156,0.0,0.0,0.0,0.0,695.3476,276.46716,0.0,0.0,951.5263,0.0,0.0,0.0,321.5369,0.0,484.4656,242.02333,0.0,180.89452,0.0,437.26663,0.0,0.0,0.0,0.0,0.0,0.0,720.287,512.83856,614.9991,1268.2397,0.0,0.0,0.0,608.9255,0.0,369.93478,1004.75476,781.4925,159.20271,1053.9678,490.69455,675.83923,0.0,0.0,0.0,558.4675,1755.8679,1853.0547,0.0,489.8873,0.0,0.0,0.0,609.44214
10,114.419235,0.0,0.0,684.35645,0.0,210.43326,334.1151,0.0,274.4491,222.85918,0.0,0.0,316.54858,0.0,0.0,0.0,454.2045,197.12106,143.71326,270.74197,0.0,0.0,0.0,173.5439,0.0,0.0,0.0,0.0,282.3119,0.0,0.0,0.0,38.15292,0.0,0.0,311.00165,0.0,0.0,0.0,0.0,139.37746,0.0,715.01654,1016.7888,454.82123,0.0,0.0,0.0,0.0,0.0,0.0,431.59952,13.485008,0.0,0.0,618.376,0.0,1405.0961,473.70325,0.0,0.0,0.0,69.632515,60.798992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0064,0.0,0.0,0.0,0.0,386.30402,153.59283,0.0,0.0,528.6257,0.0,0.0,0.0,178.63167,0.0,269.14746,134.45735,0.0,100.49684,0.0,242.92593,0.0,0.0,0.0,0.0,0.0,0.0,400.15955,284.91028,341.66605,704.5776,0.0,0.0,0.0,338.29202,0.0,205.51936,558.19714,434.16266,88.44596,585.5379,272.60812,375.46625,0.0,0.0,0.0,310.25967,975.4824,1029.4749,0.0,272.15955,0.0,0.0,0.0,338.57898
11,411.909,0.0,0.0,2463.683,0.0,757.5595,1202.815,0.0,988.0165,802.2933,0.0,0.0,1139.5745,0.0,0.0,0.0,1635.1362,709.6359,517.368,974.671,0.0,0.0,0.0,624.75806,0.0,0.0,0.0,0.0,1016.32275,0.0,0.0,0.0,137.35056,0.0,0.0,1119.6061,0.0,0.0,0.0,0.0,501.75894,0.0,2574.0588,3660.441,1637.3567,0.0,0.0,0.0,0.0,0.0,0.0,1553.7589,48.5461,0.0,0.0,2226.1533,0.0,5058.3467,1705.3318,0.0,0.0,0.0,250.67671,218.87642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.8231,0.0,0.0,0.0,0.0,1390.6952,552.9343,0.0,0.0,1903.0526,0.0,0.0,0.0,643.0738,0.0,968.9312,484.04666,0.0,361.78903,0.0,874.53326,0.0,0.0,0.0,0.0,0.0,0.0,1440.574,1025.6771,1229.9982,2536.4795,0.0,0.0,0.0,1217.851,0.0,739.86957,2009.5095,1562.985,318.40543,2107.9355,981.3891,1351.6785,0.0,0.0,0.0,1116.935,3511.7358,3706.1094,0.0,979.7746,0.0,0.0,0.0,1218.8843
12,409.62082,0.0,0.0,2449.9958,0.0,753.3508,1196.1324,0.0,982.5279,797.83606,0.0,0.0,1133.2443,0.0,0.0,0.0,1626.0524,705.69366,514.4934,969.2557,0.0,0.0,0.0,621.2872,0.0,0.0,0.0,0.0,1010.6766,0.0,0.0,0.0,136.58752,0.0,0.0,1113.3859,0.0,0.0,0.0,0.0,498.97125,0.0,2559.7588,3640.1045,1628.2606,0.0,0.0,0.0,0.0,0.0,0.0,1545.1267,48.276398,0.0,0.0,2213.7861,0.0,5030.2437,1695.8583,0.0,0.0,0.0,249.28447,217.66039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.6629,0.0,0.0,0.0,0.0,1382.9688,549.8625,0.0,0.0,1892.4802,0.0,0.0,0.0,639.5012,0.0,963.5481,481.35727,0.0,359.7788,0.0,869.6746,0.0,0.0,0.0,0.0,0.0,0.0,1432.5708,1019.97864,1223.1648,2522.3882,0.0,0.0,0.0,1211.0856,0.0,735.759,1998.346,1554.3025,316.6368,2096.2253,975.93726,1344.1692,0.0,0.0,0.0,1110.7299,3492.227,3685.5195,0.0,974.3313,0.0,0.0,0.0,1212.1128
