,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,431.42993,0.0,0.0,1566.6659,0.0,0.0,2670.6255,0.0,0.0,440.8518,1277.8651,0.0,303.82306,5669.2324,0.0,0.0,2882.2385,4117.4917,0.0,0.0,0.0,0.0,27.612848,0.0,6757.771,669.13367,0.0,4639.661,0.0,481.75937,0.0,1172.8243,6082.58,2775.6829,1439.8157,3770.3,749.1729,1935.9375,3097.4321,1125.8431,3782.674,0.0,2653.0127,459.73956,0.0,151.13295,0.0,2881.8232,339.77634,0.0,3672.894,2399.9417,0.0,2790.995,4303.5386,199.04742,1987.484,5920.9497,0.0,3436.0388,0.0,1685.6702,0.0,0.0
1,258.85803,0.0,0.0,940.00006,0.0,0.0,1602.3752,0.0,0.0,264.51102,766.7189,0.0,182.29372,3401.5396,0.0,0.0,1729.3429,2470.494,0.0,0.0,0.0,0.0,16.567896,0.0,4054.6626,401.4803,0.0,2783.796,0.0,289.05557,0.0,703.69446,3649.548,1665.41,863.8892,2262.1804,449.50345,1161.5625,1858.4594,675.5061,2269.6045,0.0,1591.8079,275.84375,0.0,90.67967,0.0,1729.0945,203.86559,0.0,2203.7368,1439.9652,0.0,1674.5972,2582.1233,119.42846,1192.4901,3552.5698,0.0,2061.623,0.0,1011.40216,0.0,0.0
2,224.34355,0.0,0.0,814.66644,0.0,0.0,1388.7252,0.0,0.0,229.24286,664.48987,0.0,157.98788,2948.001,0.0,0.0,1498.7637,2141.0947,0.0,0.0,0.0,0.0,14.358911,0.0,3514.0408,347.94955,0.0,2412.623,0.0,250.5148,0.0,609.8686,3162.9417,1443.3551,748.70416,1960.5564,389.56985,1006.6876,1610.6649,585.4385,1966.9908,0.0,1379.5667,239.06454,0.0,78.58887,0.0,1498.5483,176.68349,0.0,1909.9053,1247.9698,0.0,1451.3174,2237.8398,103.5046,1033.4915,3078.8938,0.0,1786.74,0.0,876.54816,0.0,0.0
3,189.82921,0.0,0.0,689.33307,0.0,0.0,1175.0751,0.0,0.0,193.9747,562.2606,0.0,133.68207,2494.4617,0.0,0.0,1268.185,1811.6957,0.0,0.0,0.0,0.0,12.149599,0.0,2973.4194,294.4188,0.0,2041.4507,0.0,211.97408,0.0,516.04254,2676.3352,1221.3005,633.51904,1658.932,329.63602,851.8125,1362.87,495.3711,1664.3772,0.0,1167.3257,202.2854,0.0,66.49835,0.0,1268.0028,149.5014,0.0,1616.0734,1055.9744,0.0,1228.0378,1893.5573,87.58086,874.4929,2605.218,0.0,1511.8572,0.0,741.6948,0.0,0.0
4,310.6294,0.0,0.0,1127.9996,0.0,0.0,1922.8505,0.0,0.0,317.41327,920.06256,0.0,218.75229,4081.8464,0.0,0.0,2075.2114,2964.5935,0.0,0.0,0.0,0.0,19.881304,0.0,4865.5947,481.7764,0.0,3340.5552,0.0,346.86685,0.0,844.4333,4379.4575,1998.4917,1036.6674,2714.6162,539.40436,1393.875,2230.1514,810.60706,2723.5256,0.0,1910.1692,331.0125,0.0,108.815414,0.0,2074.9136,244.6389,0.0,2644.4841,1727.9581,0.0,2009.5164,3098.5479,143.31427,1430.9884,4263.0845,0.0,2473.9478,0.0,1213.6826,0.0,0.0
5,310.6294,0.0,0.0,1127.9996,0.0,0.0,1922.8505,0.0,0.0,317.41327,920.06256,0.0,218.75229,4081.8464,0.0,0.0,2075.2114,2964.5935,0.0,0.0,0.0,0.0,19.881304,0.0,4865.5947,481.7764,0.0,3340.5552,0.0,346.86685,0.0,844.4333,4379.4575,1998.4917,1036.6674,2714.6162,539.40436,1393.875,2230.1514,810.60706,2723.5256,0.0,1910.1692,331.0125,0.0,108.815414,0.0,2074.9136,244.6389,0.0,2644.4841,1727.9581,0.0,2009.5164,3098.5479,143.31427,1430.9884,4263.0845,0.0,2473.9478,0.0,1213.6826,0.0,0.0
6,310.6294,0.0,0.0,1127.9996,0.0,0.0,1922.8505,0.0,0.0,317.41327,920.06256,0.0,218.75229,4081.8464,0.0,0.0,2075.2114,2964.5935,0.0,0.0,0.0,0.0,19.881304,0.0,4865.5947,481.7764,0.0,3340.5552,0.0,346.86685,0.0,844.4333,4379.4575,1998.4917,1036.6674,2714.6162,539.40436,1393.875,2230.1514,810.60706,2723.5256,0.0,1910.1692,331.0125,0.0,108.815414,0.0,2074.9136,244.6389,0.0,2644.4841,1727.9581,0.0,2009.5164,3098.5479,143.31427,1430.9884,4263.0845,0.0,2473.9478,0.0,1213.6826,0.0,0.0
7,172.5719,0.0,0.0,626.6666,0.0,0.0,1068.2504,0.0,0.0,176.34076,511.146,0.0,121.5291,2267.6929,0.0,0.0,1152.8953,1646.996,0.0,0.0,0.0,0.0,11.045236,0.0,2703.1084,267.65347,0.0,1855.864,0.0,192.70375,0.0,469.12964,2433.0322,1110.2731,575.92633,1508.1202,299.669,774.375,1238.9729,450.3374,1513.07,0.0,1061.2052,183.89584,0.0,60.453053,0.0,1152.7294,135.91049,0.0,1469.158,959.9767,0.0,1116.398,1721.4155,79.61907,794.9936,2368.3796,0.0,1374.4155,0.0,674.2679,0.0,0.0
8,276.11508,0.0,0.0,1002.66614,0.0,0.0,1709.2001,0.0,0.0,282.1451,817.83386,0.0,194.44666,3628.3088,0.0,0.0,1844.6324,2635.1936,0.0,0.0,0.0,0.0,17.672136,0.0,4324.973,428.24554,0.0,2969.3828,0.0,308.32574,0.0,750.6074,3892.851,1776.4366,921.48224,2412.9922,479.4707,1238.9999,1982.3563,720.5395,2420.9116,0.0,1697.9283,294.23337,0.0,96.724785,0.0,1844.3671,217.45683,0.0,2350.6523,1535.9628,0.0,1786.2367,2754.2646,127.39051,1271.9896,3789.408,0.0,2199.0647,0.0,1078.8287,0.0,0.0
9,155.3147,0.0,0.0,563.9998,0.0,0.0,961.42523,0.0,0.0,158.70663,460.03128,0.0,109.376144,2040.9232,0.0,0.0,1037.6057,1482.2968,0.0,0.0,0.0,0.0,9.940652,0.0,2432.7974,240.8882,0.0,1670.2776,0.0,173.43343,0.0,422.21664,2189.7288,999.24585,518.3337,1357.3081,269.70218,696.9375,1115.0757,405.30353,1361.7628,0.0,955.0846,165.50626,0.0,54.407707,0.0,1037.4568,122.31945,0.0,1322.2421,863.97906,0.0,1004.7582,1549.2739,71.657135,715.4942,2131.5422,0.0,1236.9739,0.0,606.8413,0.0,0.0
